(city(Tlaxiaco)) --> (gender(f)), {C=0.004377006127808579}
(buy(1171)) --> (buy(228)), {C=0.00048633401420095323}
(buy(228)) --> (buy(1171)), {C=0.00048633401420095323}
(buy(1276)) --> (buy(228)), {C=0.0005836008170411438}
(buy(228)) --> (buy(1276)), {C=0.0005836008170411438}
(buy(1380)) --> (buy(228)), {C=0.00048633401420095323}
(buy(228)) --> (buy(1380)), {C=0.00048633401420095323}
(buy(1443)) --> (buy(228)), {C=0.0005836008170411438}
(buy(228)) --> (buy(1443)), {C=0.0005836008170411438}
(buy(1476)) --> (buy(228)), {C=0.00048633401420095323}
(buy(228)) --> (buy(1476)), {C=0.00048633401420095323}
(buy(342)) --> (buy(229)), {C=0.00048633401420095323}
(buy(229)) --> (buy(342)), {C=0.00048633401420095323}
(buy(595)) --> (buy(229)), {C=0.00048633401420095323}
(buy(229)) --> (buy(595)), {C=0.00048633401420095323}
(buy(1491)) --> (buy(229)), {C=0.00048633401420095323}
(buy(229)) --> (buy(1491)), {C=0.00048633401420095323}
(buy(290)) --> (buy(230)), {C=0.00048633401420095323}
(buy(230)) --> (buy(290)), {C=0.00048633401420095323}
(buy(1322)) --> (buy(230)), {C=0.00048633401420095323}
(buy(230)) --> (buy(1322)), {C=0.00048633401420095323}
(buy(1426)) --> (buy(230)), {C=0.00048633401420095323}
(buy(230)) --> (buy(1426)), {C=0.00048633401420095323}
(buy(587)) --> (buy(231)), {C=0.00048633401420095323}
(buy(231)) --> (buy(587)), {C=0.00048633401420095323}
(buy(720)) --> (buy(231)), {C=0.00048633401420095323}
(buy(231)) --> (buy(720)), {C=0.00048633401420095323}
(buy(974)) --> (buy(231)), {C=0.00048633401420095323}
(buy(231)) --> (buy(974)), {C=0.00048633401420095323}
(buy(1013)) --> (buy(231)), {C=0.0005836008170411438}
(buy(231)) --> (buy(1013)), {C=0.0005836008170411438}
(buy(1053)) --> (buy(231)), {C=0.0008754012255617158}
(buy(231)) --> (buy(1053)), {C=0.0008754012255617158}
(buy(1279)) --> (buy(231)), {C=0.00048633401420095323}
(buy(231)) --> (buy(1279)), {C=0.00048633401420095323}
(buy(1373)) --> (buy(231)), {C=0.00048633401420095323}
(buy(231)) --> (buy(1373)), {C=0.00048633401420095323}
(buy(1529)) --> (buy(231)), {C=0.00048633401420095323}
(buy(231)) --> (buy(1529)), {C=0.00048633401420095323}
(buy(598)) --> (buy(232)), {C=0.00048633401420095323}
(buy(232)) --> (buy(598)), {C=0.00048633401420095323}
(buy(917)) --> (buy(232)), {C=0.00048633401420095323}
(buy(232)) --> (buy(917)), {C=0.00048633401420095323}
(buy(981)) --> (buy(232)), {C=0.00048633401420095323}
(buy(232)) --> (buy(981)), {C=0.00048633401420095323}
(buy(1280)) --> (buy(232)), {C=0.00048633401420095323}
(buy(232)) --> (buy(1280)), {C=0.00048633401420095323}
(buy(1548)) --> (buy(232)), {C=0.00048633401420095323}
(buy(232)) --> (buy(1548)), {C=0.00048633401420095323}
(buy(250)) --> (buy(233)), {C=0.00048633401420095323}
(buy(233)) --> (buy(250)), {C=0.00048633401420095323}
(buy(435)) --> (buy(233)), {C=0.0005836008170411438}
(buy(233)) --> (buy(435)), {C=0.0005836008170411438}
(buy(498)) --> (buy(233)), {C=0.00048633401420095323}
(buy(233)) --> (buy(498)), {C=0.00048633401420095323}
(buy(876)) --> (buy(233)), {C=0.00048633401420095323}
(buy(233)) --> (buy(876)), {C=0.00048633401420095323}
(buy(902)) --> (buy(233)), {C=0.00048633401420095323}
(buy(233)) --> (buy(902)), {C=0.00048633401420095323}
(buy(1036)) --> (buy(233)), {C=0.00048633401420095323}
(buy(233)) --> (buy(1036)), {C=0.00048633401420095323}
(buy(1176)) --> (buy(233)), {C=0.00048633401420095323}
(buy(233)) --> (buy(1176)), {C=0.00048633401420095323}
(buy(1496)) --> (buy(233)), {C=0.00048633401420095323}
(buy(233)) --> (buy(1496)), {C=0.00048633401420095323}
(buy(606)) --> (buy(234)), {C=0.00048633401420095323}
(buy(234)) --> (buy(606)), {C=0.00048633401420095323}
(buy(617)) --> (buy(234)), {C=0.00048633401420095323}
(buy(234)) --> (buy(617)), {C=0.00048633401420095323}
(buy(839)) --> (buy(234)), {C=0.00048633401420095323}
(buy(234)) --> (buy(839)), {C=0.00048633401420095323}
(buy(1070)) --> (buy(234)), {C=0.0005836008170411438}
(buy(234)) --> (buy(1070)), {C=0.0005836008170411438}
(buy(1326)) --> (buy(234)), {C=0.00048633401420095323}
(buy(234)) --> (buy(1326)), {C=0.00048633401420095323}
(buy(1416)) --> (buy(234)), {C=0.00048633401420095323}
(buy(234)) --> (buy(1416)), {C=0.00048633401420095323}
(buy(501)) --> (buy(235)), {C=0.00048633401420095323}
(buy(235)) --> (buy(501)), {C=0.00048633401420095323}
(buy(1084)) --> (buy(235)), {C=0.00048633401420095323}
(buy(235)) --> (buy(1084)), {C=0.00048633401420095323}
(buy(1124)) --> (buy(235)), {C=0.00048633401420095323}
(buy(235)) --> (buy(1124)), {C=0.00048633401420095323}
(buy(925)) --> (buy(237)), {C=0.00048633401420095323}
(buy(237)) --> (buy(925)), {C=0.00048633401420095323}
(buy(1552)) --> (buy(237)), {C=0.00048633401420095323}
(buy(237)) --> (buy(1552)), {C=0.00048633401420095323}
(buy(515)) --> (buy(238)), {C=0.00048633401420095323}
(buy(238)) --> (buy(515)), {C=0.00048633401420095323}
(buy(774)) --> (buy(238)), {C=0.00048633401420095323}
(buy(238)) --> (buy(774)), {C=0.00048633401420095323}
(buy(927)) --> (buy(238)), {C=0.0006808676198813345}
(buy(238)) --> (buy(927)), {C=0.0006808676198813345}
(buy(1063)) --> (buy(238)), {C=0.00048633401420095323}
(buy(238)) --> (buy(1063)), {C=0.00048633401420095323}
(buy(1120)) --> (buy(238)), {C=0.00048633401420095323}
(buy(238)) --> (buy(1120)), {C=0.00048633401420095323}
(buy(1180)) --> (buy(238)), {C=0.0005836008170411438}
(buy(238)) --> (buy(1180)), {C=0.0005836008170411438}
(buy(1463)) --> (buy(238)), {C=0.00048633401420095323}
(buy(238)) --> (buy(1463)), {C=0.00048633401420095323}
(buy(351)) --> (buy(239)), {C=0.00048633401420095323}
(buy(239)) --> (buy(351)), {C=0.00048633401420095323}
(buy(566)) --> (buy(239)), {C=0.0005836008170411438}
(buy(239)) --> (buy(566)), {C=0.0005836008170411438}
(buy(1487)) --> (buy(239)), {C=0.00048633401420095323}
(buy(239)) --> (buy(1487)), {C=0.00048633401420095323}
(buy(1050)) --> (buy(240)), {C=0.00048633401420095323}
(buy(240)) --> (buy(1050)), {C=0.00048633401420095323}
(buy(585)) --> (buy(242)), {C=0.00048633401420095323}
(buy(242)) --> (buy(585)), {C=0.00048633401420095323}
(buy(593)) --> (buy(242)), {C=0.00048633401420095323}
(buy(242)) --> (buy(593)), {C=0.00048633401420095323}
(buy(928)) --> (buy(242)), {C=0.00048633401420095323}
(buy(242)) --> (buy(928)), {C=0.00048633401420095323}
(buy(984)) --> (buy(242)), {C=0.00048633401420095323}
(buy(242)) --> (buy(984)), {C=0.00048633401420095323}
(buy(1172)) --> (buy(242)), {C=0.00048633401420095323}
(buy(242)) --> (buy(1172)), {C=0.00048633401420095323}
(buy(548)) --> (buy(243)), {C=0.00048633401420095323}
(buy(243)) --> (buy(548)), {C=0.00048633401420095323}
(buy(983)) --> (buy(243)), {C=0.00048633401420095323}
(buy(243)) --> (buy(983)), {C=0.00048633401420095323}
(buy(1048)) --> (buy(243)), {C=0.00048633401420095323}
(buy(243)) --> (buy(1048)), {C=0.00048633401420095323}
(buy(1091)) --> (buy(243)), {C=0.00048633401420095323}
(buy(243)) --> (buy(1091)), {C=0.00048633401420095323}
(buy(271)) --> (buy(244)), {C=0.00048633401420095323}
(buy(244)) --> (buy(271)), {C=0.00048633401420095323}
(buy(350)) --> (buy(244)), {C=0.00048633401420095323}
(buy(244)) --> (buy(350)), {C=0.00048633401420095323}
(buy(660)) --> (buy(244)), {C=0.00048633401420095323}
(buy(244)) --> (buy(660)), {C=0.00048633401420095323}
(buy(914)) --> (buy(244)), {C=0.00048633401420095323}
(buy(244)) --> (buy(914)), {C=0.00048633401420095323}
(buy(926)) --> (buy(244)), {C=0.00048633401420095323}
(buy(244)) --> (buy(926)), {C=0.00048633401420095323}
(buy(931)) --> (buy(244)), {C=0.00048633401420095323}
(buy(244)) --> (buy(931)), {C=0.00048633401420095323}
(buy(1026)) --> (buy(244)), {C=0.00048633401420095323}
(buy(244)) --> (buy(1026)), {C=0.00048633401420095323}
(buy(1076)) --> (buy(244)), {C=0.0005836008170411438}
(buy(244)) --> (buy(1076)), {C=0.0005836008170411438}
(buy(1419)) --> (buy(244)), {C=0.00048633401420095323}
(buy(244)) --> (buy(1419)), {C=0.00048633401420095323}
(buy(1453)) --> (buy(244)), {C=0.00048633401420095323}
(buy(244)) --> (buy(1453)), {C=0.00048633401420095323}
(buy(1518)) --> (buy(244)), {C=0.00048633401420095323}
(buy(244)) --> (buy(1518)), {C=0.00048633401420095323}
(buy(1529)) --> (buy(244)), {C=0.00048633401420095323}
(buy(244)) --> (buy(1529)), {C=0.00048633401420095323}
(buy(1317)) --> (buy(245)), {C=0.00048633401420095323}
(buy(245)) --> (buy(1317)), {C=0.00048633401420095323}
(buy(1337)) --> (buy(245)), {C=0.00048633401420095323}
(buy(245)) --> (buy(1337)), {C=0.00048633401420095323}
(buy(982)) --> (buy(246)), {C=0.00048633401420095323}
(buy(246)) --> (buy(982)), {C=0.00048633401420095323}
(buy(1149)) --> (buy(246)), {C=0.0006808676198813345}
(buy(246)) --> (buy(1149)), {C=0.0006808676198813345}
(buy(1524)) --> (buy(246)), {C=0.00048633401420095323}
(buy(246)) --> (buy(1524)), {C=0.00048633401420095323}
(buy(391)) --> (buy(247)), {C=0.00048633401420095323}
(buy(247)) --> (buy(391)), {C=0.00048633401420095323}
(buy(939)) --> (buy(247)), {C=0.00048633401420095323}
(buy(247)) --> (buy(939)), {C=0.00048633401420095323}
(buy(1522)) --> (buy(247)), {C=0.00048633401420095323}
(buy(247)) --> (buy(1522)), {C=0.00048633401420095323}
(buy(265)) --> (buy(248)), {C=0.0005836008170411438}
(buy(248)) --> (buy(265)), {C=0.0005836008170411438}
(buy(371)) --> (buy(248)), {C=0.00048633401420095323}
(buy(248)) --> (buy(371)), {C=0.00048633401420095323}
(buy(392)) --> (buy(248)), {C=0.00048633401420095323}
(buy(248)) --> (buy(392)), {C=0.00048633401420095323}
(buy(425)) --> (buy(248)), {C=0.00048633401420095323}
(buy(248)) --> (buy(425)), {C=0.00048633401420095323}
(buy(564)) --> (buy(248)), {C=0.00048633401420095323}
(buy(248)) --> (buy(564)), {C=0.00048633401420095323}
(buy(791)) --> (buy(248)), {C=0.00048633401420095323}
(buy(248)) --> (buy(791)), {C=0.00048633401420095323}
(buy(1213)) --> (buy(248)), {C=0.00048633401420095323}
(buy(248)) --> (buy(1213)), {C=0.00048633401420095323}
(buy(1556)) --> (buy(248)), {C=0.00048633401420095323}
(buy(248)) --> (buy(1556)), {C=0.00048633401420095323}
(buy(391)) --> (buy(249)), {C=0.00048633401420095323}
(buy(249)) --> (buy(391)), {C=0.00048633401420095323}
(buy(627)) --> (buy(249)), {C=0.00048633401420095323}
(buy(249)) --> (buy(627)), {C=0.00048633401420095323}
(buy(832)) --> (buy(249)), {C=0.00048633401420095323}
(buy(249)) --> (buy(832)), {C=0.00048633401420095323}
(buy(1281)) --> (buy(249)), {C=0.0005836008170411438}
(buy(249)) --> (buy(1281)), {C=0.0005836008170411438}
(buy(1291)) --> (buy(249)), {C=0.00048633401420095323}
(buy(249)) --> (buy(1291)), {C=0.00048633401420095323}
(buy(255)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(255)), {C=0.00048633401420095323}
(buy(306)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(306)), {C=0.00048633401420095323}
(buy(367)) --> (buy(250)), {C=0.0005836008170411438}
(buy(250)) --> (buy(367)), {C=0.0005836008170411438}
(buy(442)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(442)), {C=0.00048633401420095323}
(buy(460)) --> (buy(250)), {C=0.0005836008170411438}
(buy(250)) --> (buy(460)), {C=0.0005836008170411438}
(buy(483)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(483)), {C=0.00048633401420095323}
(buy(505)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(505)), {C=0.00048633401420095323}
(buy(566)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(566)), {C=0.00048633401420095323}
(buy(660)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(660)), {C=0.00048633401420095323}
(buy(671)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(671)), {C=0.00048633401420095323}
(buy(783)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(783)), {C=0.00048633401420095323}
(buy(905)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(905)), {C=0.00048633401420095323}
(buy(943)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(943)), {C=0.00048633401420095323}
(buy(1088)) --> (buy(250)), {C=0.0006808676198813345}
(buy(250)) --> (buy(1088)), {C=0.0006808676198813345}
(buy(1113)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(1113)), {C=0.00048633401420095323}
(buy(1209)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(1209)), {C=0.00048633401420095323}
(buy(1235)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(1235)), {C=0.00048633401420095323}
(buy(1276)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(1276)), {C=0.00048633401420095323}
(buy(1426)) --> (buy(250)), {C=0.00048633401420095323}
(buy(250)) --> (buy(1426)), {C=0.00048633401420095323}
(buy(1526)) --> (buy(250)), {C=0.0005836008170411438}
(buy(250)) --> (buy(1526)), {C=0.0005836008170411438}
(buy(428)) --> (buy(251)), {C=0.00048633401420095323}
(buy(251)) --> (buy(428)), {C=0.00048633401420095323}
(buy(484)) --> (buy(251)), {C=0.00048633401420095323}
(buy(251)) --> (buy(484)), {C=0.00048633401420095323}
(buy(627)) --> (buy(251)), {C=0.00048633401420095323}
(buy(251)) --> (buy(627)), {C=0.00048633401420095323}
(buy(844)) --> (buy(251)), {C=0.00048633401420095323}
(buy(251)) --> (buy(844)), {C=0.00048633401420095323}
(buy(1213)) --> (buy(251)), {C=0.00048633401420095323}
(buy(251)) --> (buy(1213)), {C=0.00048633401420095323}
(buy(1343)) --> (buy(251)), {C=0.00048633401420095323}
(buy(251)) --> (buy(1343)), {C=0.00048633401420095323}
(buy(1406)) --> (buy(251)), {C=0.00048633401420095323}
(buy(251)) --> (buy(1406)), {C=0.00048633401420095323}
(buy(1470)) --> (buy(251)), {C=0.0005836008170411438}
(buy(251)) --> (buy(1470)), {C=0.0005836008170411438}
(buy(348)) --> (buy(252)), {C=0.0005836008170411438}
(buy(252)) --> (buy(348)), {C=0.0005836008170411438}
(buy(362)) --> (buy(252)), {C=0.0005836008170411438}
(buy(252)) --> (buy(362)), {C=0.0005836008170411438}
(buy(791)) --> (buy(252)), {C=0.0006808676198813345}
(buy(252)) --> (buy(791)), {C=0.0006808676198813345}
(buy(955)) --> (buy(252)), {C=0.0006808676198813345}
(buy(252)) --> (buy(955)), {C=0.0006808676198813345}
(buy(1061)) --> (buy(252)), {C=0.0005836008170411438}
(buy(252)) --> (buy(1061)), {C=0.0005836008170411438}
(buy(1084)) --> (buy(252)), {C=0.00048633401420095323}
(buy(252)) --> (buy(1084)), {C=0.00048633401420095323}
(buy(900)) --> (buy(253)), {C=0.00048633401420095323}
(buy(253)) --> (buy(900)), {C=0.00048633401420095323}
(buy(902)) --> (buy(253)), {C=0.0006808676198813345}
(buy(253)) --> (buy(902)), {C=0.0006808676198813345}
(buy(967)) --> (buy(253)), {C=0.00048633401420095323}
(buy(253)) --> (buy(967)), {C=0.00048633401420095323}
(buy(1082)) --> (buy(253)), {C=0.00048633401420095323}
(buy(253)) --> (buy(1082)), {C=0.00048633401420095323}
(buy(1365)) --> (buy(253)), {C=0.00048633401420095323}
(buy(253)) --> (buy(1365)), {C=0.00048633401420095323}
(buy(1463)) --> (buy(253)), {C=0.00048633401420095323}
(buy(253)) --> (buy(1463)), {C=0.00048633401420095323}
(buy(1504)) --> (buy(253)), {C=0.00048633401420095323}
(buy(253)) --> (buy(1504)), {C=0.00048633401420095323}
(buy(364)) --> (buy(254)), {C=0.00048633401420095323}
(buy(254)) --> (buy(364)), {C=0.00048633401420095323}
(buy(603)) --> (buy(254)), {C=0.0005836008170411438}
(buy(254)) --> (buy(603)), {C=0.0005836008170411438}
(buy(897)) --> (buy(254)), {C=0.00048633401420095323}
(buy(254)) --> (buy(897)), {C=0.00048633401420095323}
(buy(953)) --> (buy(254)), {C=0.00048633401420095323}
(buy(254)) --> (buy(953)), {C=0.00048633401420095323}
(buy(1052)) --> (buy(254)), {C=0.00048633401420095323}
(buy(254)) --> (buy(1052)), {C=0.00048633401420095323}
(buy(1136)) --> (buy(254)), {C=0.00048633401420095323}
(buy(254)) --> (buy(1136)), {C=0.00048633401420095323}
(buy(1302)) --> (buy(254)), {C=0.00048633401420095323}
(buy(254)) --> (buy(1302)), {C=0.00048633401420095323}
(buy(1496)) --> (buy(254)), {C=0.0005836008170411438}
(buy(254)) --> (buy(1496)), {C=0.0005836008170411438}
(buy(448)) --> (buy(255)), {C=0.00048633401420095323}
(buy(255)) --> (buy(448)), {C=0.00048633401420095323}
(buy(461)) --> (buy(255)), {C=0.00048633401420095323}
(buy(255)) --> (buy(461)), {C=0.00048633401420095323}
(buy(464)) --> (buy(255)), {C=0.00048633401420095323}
(buy(255)) --> (buy(464)), {C=0.00048633401420095323}
(buy(529)) --> (buy(255)), {C=0.00048633401420095323}
(buy(255)) --> (buy(529)), {C=0.00048633401420095323}
(buy(714)) --> (buy(255)), {C=0.00048633401420095323}
(buy(255)) --> (buy(714)), {C=0.00048633401420095323}
(buy(831)) --> (buy(255)), {C=0.00048633401420095323}
(buy(255)) --> (buy(831)), {C=0.00048633401420095323}
(buy(891)) --> (buy(255)), {C=0.00048633401420095323}
(buy(255)) --> (buy(891)), {C=0.00048633401420095323}
(buy(1123)) --> (buy(255)), {C=0.0005836008170411438}
(buy(255)) --> (buy(1123)), {C=0.0005836008170411438}
(buy(1538)) --> (buy(255)), {C=0.00048633401420095323}
(buy(255)) --> (buy(1538)), {C=0.00048633401420095323}
(buy(332)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(332)), {C=0.00048633401420095323}
(buy(337)) --> (buy(256)), {C=0.0005836008170411438}
(buy(256)) --> (buy(337)), {C=0.0005836008170411438}
(buy(412)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(412)), {C=0.00048633401420095323}
(buy(479)) --> (buy(256)), {C=0.0005836008170411438}
(buy(256)) --> (buy(479)), {C=0.0005836008170411438}
(buy(566)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(566)), {C=0.00048633401420095323}
(buy(610)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(610)), {C=0.00048633401420095323}
(buy(733)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(733)), {C=0.00048633401420095323}
(buy(774)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(774)), {C=0.00048633401420095323}
(buy(1092)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(1092)), {C=0.00048633401420095323}
(buy(1099)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(1099)), {C=0.00048633401420095323}
(buy(1261)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(1261)), {C=0.00048633401420095323}
(buy(1398)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(1398)), {C=0.00048633401420095323}
(buy(1428)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(1428)), {C=0.00048633401420095323}
(buy(1558)) --> (buy(256)), {C=0.00048633401420095323}
(buy(256)) --> (buy(1558)), {C=0.00048633401420095323}
(buy(391)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(391)), {C=0.00048633401420095323}
(buy(418)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(418)), {C=0.00048633401420095323}
(buy(447)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(447)), {C=0.00048633401420095323}
(buy(485)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(485)), {C=0.00048633401420095323}
(buy(644)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(644)), {C=0.00048633401420095323}
(buy(797)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(797)), {C=0.00048633401420095323}
(buy(891)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(891)), {C=0.00048633401420095323}
(buy(894)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(894)), {C=0.00048633401420095323}
(buy(907)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(907)), {C=0.00048633401420095323}
(buy(921)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(921)), {C=0.00048633401420095323}
(buy(1266)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(1266)), {C=0.00048633401420095323}
(buy(1327)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(1327)), {C=0.00048633401420095323}
(buy(1350)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(1350)), {C=0.00048633401420095323}
(buy(1554)) --> (buy(258)), {C=0.00048633401420095323}
(buy(258)) --> (buy(1554)), {C=0.00048633401420095323}
(buy(808)) --> (buy(259)), {C=0.00048633401420095323}
(buy(259)) --> (buy(808)), {C=0.00048633401420095323}
(buy(1008)) --> (buy(259)), {C=0.00048633401420095323}
(buy(259)) --> (buy(1008)), {C=0.00048633401420095323}
(buy(1165)) --> (buy(259)), {C=0.00048633401420095323}
(buy(259)) --> (buy(1165)), {C=0.00048633401420095323}
(buy(360)) --> (buy(260)), {C=0.00048633401420095323}
(buy(260)) --> (buy(360)), {C=0.00048633401420095323}
(buy(523)) --> (buy(260)), {C=0.00048633401420095323}
(buy(260)) --> (buy(523)), {C=0.00048633401420095323}
(buy(378)) --> (buy(261)), {C=0.00048633401420095323}
(buy(261)) --> (buy(378)), {C=0.00048633401420095323}
(buy(404)) --> (buy(261)), {C=0.0005836008170411438}
(buy(261)) --> (buy(404)), {C=0.0005836008170411438}
(buy(461)) --> (buy(261)), {C=0.00048633401420095323}
(buy(261)) --> (buy(461)), {C=0.00048633401420095323}
(buy(654)) --> (buy(261)), {C=0.00048633401420095323}
(buy(261)) --> (buy(654)), {C=0.00048633401420095323}
(buy(850)) --> (buy(261)), {C=0.00048633401420095323}
(buy(261)) --> (buy(850)), {C=0.00048633401420095323}
(buy(865)) --> (buy(261)), {C=0.0005836008170411438}
(buy(261)) --> (buy(865)), {C=0.0005836008170411438}
(buy(883)) --> (buy(261)), {C=0.00048633401420095323}
(buy(261)) --> (buy(883)), {C=0.00048633401420095323}
(buy(933)) --> (buy(261)), {C=0.00048633401420095323}
(buy(261)) --> (buy(933)), {C=0.00048633401420095323}
(buy(1034)) --> (buy(261)), {C=0.00048633401420095323}
(buy(261)) --> (buy(1034)), {C=0.00048633401420095323}
(buy(1070)) --> (buy(261)), {C=0.00048633401420095323}
(buy(261)) --> (buy(1070)), {C=0.00048633401420095323}
(buy(1150)) --> (buy(261)), {C=0.0005836008170411438}
(buy(261)) --> (buy(1150)), {C=0.0005836008170411438}
(buy(1228)) --> (buy(261)), {C=0.00048633401420095323}
(buy(261)) --> (buy(1228)), {C=0.00048633401420095323}
(buy(1266)) --> (buy(261)), {C=0.00048633401420095323}
(buy(261)) --> (buy(1266)), {C=0.00048633401420095323}
(buy(1288)) --> (buy(261)), {C=0.00048633401420095323}
(buy(261)) --> (buy(1288)), {C=0.00048633401420095323}
(buy(490)) --> (buy(262)), {C=0.00048633401420095323}
(buy(262)) --> (buy(490)), {C=0.00048633401420095323}
(buy(512)) --> (buy(262)), {C=0.00048633401420095323}
(buy(262)) --> (buy(512)), {C=0.00048633401420095323}
(buy(691)) --> (buy(262)), {C=0.00048633401420095323}
(buy(262)) --> (buy(691)), {C=0.00048633401420095323}
(buy(777)) --> (buy(262)), {C=0.00048633401420095323}
(buy(262)) --> (buy(777)), {C=0.00048633401420095323}
(buy(1044)) --> (buy(262)), {C=0.0008754012255617158}
(buy(262)) --> (buy(1044)), {C=0.0008754012255617158}
(buy(1211)) --> (buy(262)), {C=0.00048633401420095323}
(buy(262)) --> (buy(1211)), {C=0.00048633401420095323}
(buy(1265)) --> (buy(262)), {C=0.00048633401420095323}
(buy(262)) --> (buy(1265)), {C=0.00048633401420095323}
(buy(769)) --> (buy(263)), {C=0.0005836008170411438}
(buy(263)) --> (buy(769)), {C=0.0005836008170411438}
(buy(840)) --> (buy(263)), {C=0.00048633401420095323}
(buy(263)) --> (buy(840)), {C=0.00048633401420095323}
(buy(969)) --> (buy(263)), {C=0.00048633401420095323}
(buy(263)) --> (buy(969)), {C=0.00048633401420095323}
(buy(975)) --> (buy(263)), {C=0.00048633401420095323}
(buy(263)) --> (buy(975)), {C=0.00048633401420095323}
(buy(1378)) --> (buy(263)), {C=0.00048633401420095323}
(buy(263)) --> (buy(1378)), {C=0.00048633401420095323}
(buy(1478)) --> (buy(263)), {C=0.00048633401420095323}
(buy(263)) --> (buy(1478)), {C=0.00048633401420095323}
(buy(1538)) --> (buy(263)), {C=0.0005836008170411438}
(buy(263)) --> (buy(1538)), {C=0.0005836008170411438}
(buy(374)) --> (buy(264)), {C=0.00048633401420095323}
(buy(264)) --> (buy(374)), {C=0.00048633401420095323}
(buy(447)) --> (buy(264)), {C=0.00048633401420095323}
(buy(264)) --> (buy(447)), {C=0.00048633401420095323}
(buy(613)) --> (buy(264)), {C=0.0005836008170411438}
(buy(264)) --> (buy(613)), {C=0.0005836008170411438}
(buy(780)) --> (buy(264)), {C=0.00048633401420095323}
(buy(264)) --> (buy(780)), {C=0.00048633401420095323}
(buy(836)) --> (buy(264)), {C=0.00048633401420095323}
(buy(264)) --> (buy(836)), {C=0.00048633401420095323}
(buy(1356)) --> (buy(264)), {C=0.0005836008170411438}
(buy(264)) --> (buy(1356)), {C=0.0005836008170411438}
(buy(1455)) --> (buy(264)), {C=0.00048633401420095323}
(buy(264)) --> (buy(1455)), {C=0.00048633401420095323}
(buy(1526)) --> (buy(264)), {C=0.00048633401420095323}
(buy(264)) --> (buy(1526)), {C=0.00048633401420095323}
(buy(1539)) --> (buy(264)), {C=0.00048633401420095323}
(buy(264)) --> (buy(1539)), {C=0.00048633401420095323}
(buy(413)) --> (buy(265)), {C=0.00048633401420095323}
(buy(265)) --> (buy(413)), {C=0.00048633401420095323}
(buy(535)) --> (buy(265)), {C=0.00048633401420095323}
(buy(265)) --> (buy(535)), {C=0.00048633401420095323}
(buy(841)) --> (buy(265)), {C=0.00048633401420095323}
(buy(265)) --> (buy(841)), {C=0.00048633401420095323}
(buy(991)) --> (buy(265)), {C=0.00048633401420095323}
(buy(265)) --> (buy(991)), {C=0.00048633401420095323}
(buy(1213)) --> (buy(265)), {C=0.0005836008170411438}
(buy(265)) --> (buy(1213)), {C=0.0005836008170411438}
